alpha,RS_cum,RS_cum_lower_ci,RS_cum_upper_ci,source,phase_type,score,RS_phase_0,RS_phase_1,RS_phase_2,RS_phase_3,N_G_0,N_nG_0,N_G_1,N_nG_1,N_G_2,N_nG_2,N_G_3,N_nG_3,N_G_4,N_nG_4,X_G_0,X_nG_0,X_G_1,X_nG_1,X_G_2,X_nG_2,X_G_3,X_nG_3,score_column
0.23191094619666047,1.7022545958220592,1.5277498589294058,1.8978299952967086,pigean,ccat,0.801,0.9860888109916778,1.0112059900618158,1.3464685615848406,1.2678638910447224,1396,6368,752,3669,1151,6232,279,1272,405,1114,2587,12287,1835,8618,684,2386,405,1114,combined
0.23208764025090556,1.7001831362927244,1.5258833807984915,1.8955275227264612,pigean,ccat,0.799,0.985810265438781,1.010928377090257,1.3455794541994237,1.2678638910447224,1398,6366,753,3668,1152,6231,279,1272,405,1114,2589,12285,1836,8617,684,2386,405,1114,combined
0.23239685484583444,1.6970869934334816,1.523090706680345,1.8920824242584082,pigean,ccat,0.798,0.9867746160957304,1.011430782201489,1.3436707387261666,1.2654853135255255,1398,6366,754,3667,1156,6227,280,1271,405,1114,2595,12279,1841,8612,685,2385,405,1114,combined
0.2324410283593957,1.6965711973216768,1.522626080413043,1.8915092429717038,pigean,ccat,0.7975,0.9864747054180932,1.011430782201489,1.3436707387261666,1.2654853135255255,1399,6365,754,3667,1156,6227,280,1271,405,1114,2595,12279,1841,8612,685,2385,405,1114,combined
0.23270606944076333,1.6939972609249576,1.5203064502863037,1.88864761710546,pigean,ccat,0.797,0.9863568606687575,1.0120144312072745,1.3410186543701528,1.2654853135255255,1401,6363,754,3667,1159,6224,280,1271,405,1114,2598,12276,1844,8609,685,2385,405,1114,combined
0.23292693700856967,1.6924558020090272,1.5189174668502896,1.8869340583738257,pigean,ccat,0.796,0.9863781946830439,1.0117371900045056,1.3401365418053683,1.2654853135255255,1402,6362,755,3666,1160,6223,280,1271,405,1114,2600,12274,1845,8608,685,2385,405,1114,combined
0.23319197808993727,1.6909161305365659,1.5175305736112836,1.8852230552273288,pigean,ccat,0.795,0.9854808605455091,1.0117371900045056,1.3401365418053683,1.2654853135255255,1405,6359,755,3666,1160,6223,280,1271,405,1114,2600,12274,1845,8608,685,2385,405,1114,combined
0.23332449863062107,1.6893792833804744,1.5161457658543336,1.8835146019537585,pigean,ccat,0.794,0.9855026739845534,1.0114603126109878,1.3392553844247361,1.2654853135255255,1406,6358,756,3665,1161,6222,280,1271,405,1114,2602,12272,1846,8607,685,2385,405,1114,combined
0.23367788673911122,1.6919920877846704,1.518624104812952,1.8862647074913328,pigean,ccat,0.793,0.9860046935262381,1.0124304890681302,1.3373717814883468,1.267365774937596,1407,6357,756,3665,1165,6218,280,1271,406,1113,2607,12267,1851,8602,686,2384,406,1113,combined
0.23407544836116265,1.700808454028789,1.5268154019162274,1.8957556870223353,pigean,ccat,0.792,0.9868040024140258,1.0127344455121168,1.3413856677188383,1.2687476774433295,1407,6357,757,3664,1166,6217,281,1270,408,1111,2612,12262,1855,8598,689,2381,408,1111,combined
0.23434048944253025,1.7039322155851064,1.529754834561464,1.899075797930629,pigean,ccat,0.791,0.9862286629206908,1.0124578880093762,1.3430155283623435,1.2706229381297194,1410,6354,758,3663,1166,6217,281,1270,409,1110,2614,12260,1856,8597,690,2380,409,1110,combined
0.23491474511882676,1.6987976715133912,1.5251269817036968,1.8933701586152767,pigean,ccat,0.79,0.9864517378111475,1.0105006784056423,1.3412585830791444,1.2706229381297194,1413,6351,763,3658,1168,6215,281,1270,409,1110,2621,12253,1858,8595,690,2380,409,1110,combined
0.23522395971375562,1.6962403772538277,1.5228216870072988,1.8905278863455466,pigean,ccat,0.788,0.9863347666957218,1.0110804937861093,1.3386302420016194,1.2706229381297194,1415,6349,763,3658,1171,6212,281,1270,409,1110,2624,12250,1861,8592,690,2380,409,1110,combined
0.2352681332273169,1.6962403772538277,1.5228216870072988,1.8905278863455466,pigean,ccat,0.787,0.9863347666957218,1.0110804937861093,1.3386302420016194,1.2706229381297194,1415,6349,763,3658,1171,6212,281,1270,409,1110,2624,12250,1861,8592,690,2380,409,1110,combined
