mesh_id,indication_mesh_id,indication_mesh_term,sim_ontology,sim_semantic,sim_gap,bucket,sample_genes_ontology_side,sample_genes_semantic_side
"['D003920', 'D000740', 'D006402']",D003920,Diabetes Mellitus,1.0,0.1490687280893325,0.8509312719106675,ontology_only,"ABCA1,ACE,ACHE,ADAM17,ALOX15","ABCA1,ACE,ACHE,ADAM17,ALOX15"
"['D000083262', 'D020521']",D020521,Stroke,1.0,0.7628235816955566,0.23717641830444336,ontology_only,"ADAMTS13,ADORA1,CACNA1C,CDK5,F11","ADAMTS13,ADORA1,CACNA1C,CDK5,F11"
"['D000081208', 'D007674', 'D015432', 'D015785', 'D020246', 'D065766']",D015432,"Glomerulonephritis, Membranoproliferative",1.0,0.3711403012275696,0.6288596987724304,ontology_only,"C5,CFH,MASP2","C5,CFH,MASP2"
"['D003920', 'D003922', 'D003924']",D003922,"Diabetes Mellitus, Type 1",1.0,0.7502416372299194,0.24975836277008057,ontology_only,"ALOX12,CALCR,CNR1,FGFR4,FOXO1","ALOX12,CALCR,CNR1,FGFR4,FOXO1"
"['D000312', 'D002311', 'D004476', 'D009634', 'D018210', 'D044542', 'D054882', 'D056735']",D056735,Autoimmune Lymphoproliferative Syndrome,1.0,0.2976817190647125,0.7023182809352875,ontology_only,ITK,ITK
"['D000081208', 'D005921', 'D007674', 'D015432', 'D015785']",D005921,Glomerulonephritis,1.0,0.789967954158783,0.21003204584121704,ontology_only,"C3,C5AR1,CFB,CFD","C3,C5AR1,CFB,CFD"
"['D000081207', 'D008180', 'D029503']",D000081207,Primary Immunodeficiency Diseases,1.0,0.1570721566677093,0.8429278433322906,ontology_only,"CXCR4,PIK3CD","CXCR4,PIK3CD"
"['D003922', 'D007676', 'D051436']",D003922,"Diabetes Mellitus, Type 1",1.0,0.7185741662979126,0.2814258337020874,ontology_only,"ADRB2,ASGR1,CALCR,CCKBR,CD274","ADRB2,ASGR1,CALCR,CCKBR,CD274"
"['D003922', 'D005919']",D003922,"Diabetes Mellitus, Type 1",1.0,0.5556241273880005,0.4443758726119995,ontology_only,"ASGR1,CCKBR,CD28,CNR1,EGFR","ASGR1,CCKBR,CD28,CNR1,EGFR"
"['D000081207', 'D008180', 'D029503']",D008180,"Lupus Erythematosus, Systemic",1.0,0.2558629512786865,0.7441370487213135,ontology_only,"BCL2,CD28,CD3E,CD40LG,CD6","BCL2,CD28,CD3E,CD40LG,CD6"
"['D003922', 'D003928']",D003928,Diabetic Nephropathies,1.0,0.6582004427909851,0.3417995572090149,ontology_only,"ACVR2A,ADAM10,AGER,AGTR1,AOC3","ACVR2A,ADAM10,AGER,AGTR1,AOC3"
"['D000081207', 'D008180']",D000081207,Primary Immunodeficiency Diseases,1.0,0.3039877414703369,0.6960122585296631,ontology_only,"CXCR4,PIK3CD","CXCR4,PIK3CD"
"['D003922', 'D003928']",D003922,"Diabetes Mellitus, Type 1",1.0,0.632419764995575,0.36758023500442505,ontology_only,"ADRB2,ASGR1,CALCR,CD274,CD34","ADRB2,ASGR1,CALCR,CD274,CD34"
"['D000081207', 'D017074', 'D017098']",D000081207,Primary Immunodeficiency Diseases,1.0,0.6898896098136902,0.3101103901863098,ontology_only,"CXCR4,PIK3CD","CXCR4,PIK3CD"
"['D003922', 'D003928', 'D007676', 'D051436']",D007676,"Kidney Failure, Chronic",1.0,0.5490529537200928,0.4509470462799072,ontology_only,"ACVR2A,AREG,AVPR1A,BRD4,C5","ACVR2A,AREG,AVPR1A,BRD4,C5"
"['D003922', 'D003928', 'D007676', 'D051436']",D003928,Diabetic Nephropathies,1.0,0.6405239105224609,0.35947608947753906,ontology_only,"ACVR2A,ADAM10,AGER,AKR1B1,AREG","ACVR2A,ADAM10,AGER,AKR1B1,AREG"
"['D003922', 'D003928', 'D007676', 'D051436']",D003922,"Diabetes Mellitus, Type 1",1.0,0.5614206790924072,0.4385793209075928,ontology_only,"ADRB2,ASGR1,CALCR,CD34,CD6","ADRB2,ASGR1,CALCR,CD34,CD6"
"['D003920', 'D003928', 'D007676', 'D051436']",D003920,Diabetes Mellitus,1.0,0.5325559377670288,0.4674440622329712,ontology_only,"ABCA1,ADH5,AGTR1,ALOX5,APOC3","ABCA1,ADH5,AGTR1,ALOX5,APOC3"
"['D003920', 'D007676', 'D051436']",D007676,"Kidney Failure, Chronic",1.0,0.6773658990859985,0.32263410091400146,ontology_only,"ACE,ACVR2A,AGTR1,APOL1,AREG","ACE,ACVR2A,AGTR1,APOL1,AREG"
"['D000081208', 'D005921', 'D007674', 'D015432', 'D015785']",D007674,Kidney Diseases,1.0,0.4998047947883606,0.5001952052116394,ontology_only,"ITGAV,LRP2,MASP2,TXN","ITGAV,LRP2,MASP2,TXN"
"['D003920', 'D007676', 'D051436']",D003920,Diabetes Mellitus,1.0,0.6075864434242249,0.39241355657577515,ontology_only,"ABCA1,ACACA,ACE,ADH5,ADIPOQ","ABCA1,ACACA,ACE,ADH5,ADIPOQ"
"['D000081208', 'D005921', 'D007674', 'D015432', 'D015785']",D054179,"Angioedemas, Hereditary",1.0,0.2208033800125122,0.7791966199874878,ontology_only,"F12,F2,IL1B,KLKB1,SERPING1","F12,F2,IL1B,KLKB1,SERPING1"
"['D003920', 'D005919']",D003920,Diabetes Mellitus,1.0,0.478364884853363,0.521635115146637,ontology_only,"ABCA1,ACACB,ACE,ACHE,ADH5","ABCA1,ACACB,ACE,ACHE,ADH5"
"['D003920', 'D003928']",D003928,Diabetic Nephropathies,1.0,0.7022547125816345,0.2977452874183655,ontology_only,"AGER,CAPN9,CMA1,CNR1,EGFR","AGER,CAPN9,CMA1,CNR1,EGFR"
"['D003920', 'D003928']",D003920,Diabetes Mellitus,1.0,0.5346939563751221,0.46530604362487793,ontology_only,"ABCA1,ADORA2B,ALOX5,BCAT2,BIRC3","ABCA1,ADORA2B,ALOX5,BCAT2,BIRC3"
"['D000081208', 'D007674', 'D015432', 'D015785', 'D020246', 'D065766']",D007674,Kidney Diseases,1.0,0.4670305550098419,0.5329694449901581,ontology_only,"ITGAV,LRP2,MASP2,TXN","ITGAV,LRP2,MASP2,TXN"
"['D003920', 'D003928', 'D007676', 'D051436']",D007676,"Kidney Failure, Chronic",1.0,0.5675250887870789,0.43247491121292114,ontology_only,"AGTR1,AREG,AVPR1A,BRD4,CASP9","AGTR1,AREG,AVPR1A,BRD4,CASP9"
"['D003920', 'D003928', 'D007676', 'D051436']",D003928,Diabetic Nephropathies,1.0,0.6613272428512573,0.3386727571487427,ontology_only,"AGTR1,AREG,CAPN9,CYP24A1,EDNRA","AGTR1,AREG,CAPN9,CYP24A1,EDNRA"
"['D003920', 'D000740', 'D006402']",D000740,Anemia,1.0,0.349051833152771,0.650948166847229,ontology_only,"ACVR2A,ACVRL1,BMP6,CXCR4,DYRK3","ACVR2A,ACVRL1,BMP6,CXCR4,DYRK3"
"['D000090542', 'D006937', 'D006938', 'D006952', 'D006995', 'D046150']",D006937,Hypercholesterolemia,1.0,0.7885427474975586,0.2114572525024414,ontology_only,"ABCD1,ANGPTL3,APOA1,APOB,APOC3","ABCD1,ANGPTL3,APOA1,APOB,APOC3"
"['D000090542', 'D006937', 'D006938', 'D006952', 'D006995', 'D046150']",D006938,Hyperlipoproteinemia Type II,1.0,0.5331924557685852,0.4668075442314148,ontology_only,"ANGPTL3,APOA1,APOB,APOE,CETP","ANGPTL3,APOA1,APOB,APOE,CETP"
"['D002925', 'D006850', 'D007248', 'D053627']",D007248,"Infertility, Male",1.0,0.7401190400123596,0.2598809599876404,ontology_only,"ESR1,FSHR,LHCGR,OXTR,VDR","ESR1,FSHR,LHCGR,OXTR,VDR"
"['D003248', 'D010300']",D010300,Parkinson Disease,1.0,0.650813639163971,0.34918636083602905,ontology_only,"ADRA1A,ADRA2A,ADRA2C,APOE,APP","ADRA1A,ADRA2A,ADRA2C,APOE,APP"
"['D003117', 'D012174', 'D015785']",D012174,Retinitis Pigmentosa,1.0,0.2746129631996155,0.7253870368003845,ontology_only,"ABCA4,NGFR,NR2E3,NXNL1,PDE6B","ABCA4,NGFR,NR2E3,NXNL1,PDE6B"
"['D000138', 'D000140', 'D015325']",D000138,Acidosis,1.0,0.1500905901193618,0.8499094098806382,ontology_only,EDNRA,EDNRA
"['D003117', 'D012174', 'D015785']",D003117,Color Vision Defects,1.0,0.2669830918312073,0.7330169081687927,ontology_only,"CNGA3,CNGB3","CNGA3,CNGB3"
['D000152'],D000152,Acne Vulgaris,1.0,0.7951668500900269,0.20483314990997314,ontology_only,"DGAT1,FASN,IL1A,IL1B,SOAT1","DGAT1,FASN,IL1A,IL1B,SOAT1"
"['D003057', 'D010787', 'D014983', 'D054463']",D014983,Xeroderma Pigmentosum,1.0,0.1826300472021103,0.8173699527978897,ontology_only,MC1R,MC1R
"['D003057', 'D010787', 'D014983', 'D054463']",D010787,Photosensitivity Disorders,1.0,0.2215883582830429,0.7784116417169571,ontology_only,MC1R,MC1R
"['D000168', 'D002178', 'D002971', 'D003398', 'D007006', 'D008607', 'D010009', 'D017436', 'D058747']",D007006,Hypogonadism,1.0,0.7350037097930908,0.2649962902069092,ontology_only,"AR,CYP19A1,ESR1,GNRH1,KISS1R","AR,CYP19A1,ESR1,GNRH1,KISS1R"
"['D003057', 'D005199', 'D007248', 'D014983', 'D020820']",D020820,Dyskinesias,1.0,0.1818749457597732,0.8181250542402267,ontology_only,DRD2,DRD2
"['D003057', 'D005199', 'D007248', 'D014983', 'D020820']",D007248,"Infertility, Male",1.0,0.1814344376325607,0.8185655623674393,ontology_only,"ESR1,FSHR,LHCGR","ESR1,FSHR,LHCGR"
"['D002925', 'D006850', 'D007248', 'D053627']",D002925,Ciliary Motility Disorders,1.0,0.4261108636856079,0.5738891363143921,ontology_only,"CCDC40,DNAI1","CCDC40,DNAI1"
"['D003866', 'D003863', 'D003865']",D003863,Depression,1.0,0.7003472447395325,0.29965275526046753,ontology_only,"ACHE,ADORA1,ADORA2A,ADRA1A,ADRA2A","ACHE,ADORA1,ADORA2A,ADRA1A,ADRA2A"
['D002872'],D002872,Chromosome Deletion,1.0,0.6774833798408508,0.32251662015914917,ontology_only,"PARP1,SHANK3","PARP1,SHANK3"
"['D000210', 'D007249', 'D002097']",D007249,Inflammation,1.0,0.366730660200119,0.633269339799881,ontology_only,"ADA,ADCYAP1R1,ADIPOQ,ADK,AGER","ADA,ADCYAP1R1,ADIPOQ,ADK,AGER"
"['D002872', 'D025063', 'D065886']",D065886,Neurodevelopmental Disorders,1.0,0.3230083584785461,0.6769916415214539,ontology_only,SLC6A4,SLC6A4
"['D002872', 'D007248', 'D012729', 'D050174', 'D054331', 'D058533']",D007248,"Infertility, Male",1.0,0.2654370069503784,0.7345629930496216,ontology_only,ESR1,ESR1
