mesh_id,trait_portal,similarity,source,subsource,n_rows
['D057049'],Thrombotic_microangiopathy_Orphanet_93573,0.1968809068202972,pigean,orphanet,48
['D043183'],IBS,0.1967568695545196,pigean,portal,61
['D009369'],Cancer_rec,0.1966450810432434,pigean,portal,68
"['D005910', 'D005909']",gcat_trait_glioma,0.1966133415699005,pigean,gcat,31
"['D001281', 'D001321', 'D002037', 'D002311', 'D008133', 'D012804', 'D013576', 'D014693', 'D053840', 'D065886']",Brugada_syndrome_Orphanet_130,0.1966031193733215,pigean,orphanet,61
['D053840'],gcat_trait_Brugada_syndrome,0.1966031193733215,pigean,gcat,21
"['none', 'none']",HSM7,0.1964648365974426,pigean,portal,71
"['D000168', 'D017689', 'D054975']",Postaxial_polydactyly_type_A_Orphanet_93334,0.196246936917305,pigean,orphanet,10
['D012729'],Sexchromosome_anomaly_Orphanet_98155,0.1961537301540374,pigean,orphanet,14
['D000082182'],CHIP_DNMT3A,0.1960656344890594,pigean,portal,67
['D000096803'],Imprinting_disorders_Orphanet_641343,0.1958924233913421,pigean,orphanet,19
['none'],Ferritin,0.1958026885986328,pigean,portal,73
['D042882'],gcat_trait_gallstones,0.1955025196075439,pigean,gcat,50
"['D019571', 'D055947']",Inherited_isolated_arrhythmogenic_cardiomyopathy_dominantleft_variant_Orphanet_293888,0.1953987330198288,pigean,orphanet,55
['D007319'],SleepInsomnia_add,0.195395678281784,pigean,portal,79
['D012779'],Short_ribpolydactyly_syndrome_Orphanet_1505,0.195388376712799,pigean,orphanet,13
"['D050152', 'D056128']",gcat_trait_visceral_adipose_tissue_measurement,0.1953755617141723,pigean,gcat,43
['D015212'],IBD,0.195281982421875,pigean,portal,52
"['D002311', 'D009136', 'D012174', 'D054220', 'D058494', 'D058495']",Muscleeyebrain_disease_Orphanet_588,0.1952801644802093,pigean,orphanet,9
"['D017696', 'D020914']",Congenital_fibertype_disproportion_myopathy_Orphanet_2020,0.1952753663063049,pigean,orphanet,23
['D050218'],gcat_trait_body_fat_distribution,0.1952398270368576,pigean,gcat,25
['D017880'],Congenital_limb_malformation_Orphanet_68378,0.1951124966144561,pigean,orphanet,35
['D014564'],Urogenital_tract_malformation_Orphanet_83001,0.1948264241218567,pigean,orphanet,30
['D008103'],gcat_trait_Hepatic_fibrosis,0.1946344077587127,pigean,gcat,33
['D017578'],gcat_trait_immunoglobulin_isotype_switching_measurement,0.1946201622486114,pigean,gcat,26
['D007839'],gcat_trait_Antihypertensive_use_measurement,0.1946092993021011,pigean,gcat,39
['D002769'],gcat_trait_cholelithiasis,0.1946034133434295,pigean,gcat,44
['D020511'],Neuromuscular_junction_disease_Orphanet_98491,0.1945851445198059,pigean,orphanet,11
['none'],AgingGIP1AdjSocioEcon,0.1944788247346878,pigean,portal,65
['D018316'],Gliosarcoma_Orphanet_251576,0.1944225430488586,pigean,orphanet,60
['D015864'],Panuveitis_Orphanet_280898,0.1944011598825454,pigean,orphanet,48
['D001249'],Asthma_het,0.1942525804042816,pigean,portal,73
['D006023'],Gp,0.1942308694124221,pigean,portal,67
['D009497'],gcat_trait_neurotic_disorder,0.1942127645015716,pigean,gcat,31
['D010300'],Parkinsons,0.1940446496009826,pigean,portal,60
['D018980'],Williams_syndrome_Orphanet_904,0.1934371590614318,pigean,orphanet,4
['D012148'],gcat_trait_restless_legs_syndrome,0.1934099793434143,pigean,gcat,35
['D007319'],SleepInsomnia_dom,0.1933918595314026,pigean,portal,78
['D005990'],Glol,0.1933393329381942,pigean,portal,55
['D001289'],ADHD,0.1933321356773376,pigean,portal,75
['D003317'],Corneal_dystrophy_Orphanet_34533,0.1932739615440368,pigean,orphanet,14
['D015992'],BMI8yrs,0.1931852102279663,pigean,portal,72
['D042643'],gcat_trait_advanced_glycosylation_end_productspecific_receptor_ligand_measurement,0.1929570138454437,pigean,gcat,9
['D020271'],Huntington_diseaselike_syndrome_Orphanet_158266,0.1929058283567428,pigean,orphanet,30
['D019465'],Frontonasal_dysplasia_Orphanet_250,0.192824900150299,pigean,orphanet,14
['D012890'],gcat_trait_sleep_quality,0.192801296710968,pigean,gcat,30
['D008288'],gcat_trait_malaria,0.1927900165319442,pigean,gcat,34
['D002659'],Rare_pervasive_developmental_disorder_Orphanet_168778,0.1926337629556656,pigean,orphanet,44
"['D013274', 'D004938']",EsoStomachCancer,0.1925700157880783,pigean,portal,69
['D017495'],Hyperpigmentation_of_the_skin_Orphanet_79375,0.1925410330295562,pigean,orphanet,29
"['D000015', 'D000073376', 'D001168', 'D002658', 'D003638', 'D004392', 'D004421', 'D004476', 'D004831', 'D005350', 'D006228', 'D006313', 'D006319', 'D007634', 'D008607', 'D013036', 'D014564', 'D014849', 'D014929', 'D017495', 'D019280', 'D052245', 'D056266']",Rare_autosomal_dominant_nonsyndromic_sensorineural_deafness_type_DFNA_Orphanet_90635,0.1923124343156814,pigean,orphanet,27
['D001281'],AFxAGEo65,0.1922991275787353,pigean,portal,51
['D002869'],Rare_chromosomal_anomaly_Orphanet_68335,0.1917911767959594,pigean,orphanet,43
['D003404'],CreatinineUrinary,0.1916583031415939,pigean,portal,95
"['D000787', 'D000789']",gcat_trait_angina_pectoris,0.1916491985321045,pigean,gcat,40
['D014005'],Dermatophytosis_dom,0.1915870010852813,pigean,portal,65
"['D000074765', 'D002352', 'D008565', 'D011506', 'D022861', 'D047908']",HermanskyPudlak_syndrome_Orphanet_79430,0.1914618909358978,pigean,orphanet,10
['D010024'],gcat_trait_osteoporosis,0.1914366781711578,pigean,gcat,12
['D008228'],NonHodgkinsLymphoma,0.19132761657238,pigean,portal,52
"['D001794', 'D006973', 'D007022']",DBP,0.1911960840225219,pigean,portal,63
['D006973'],gcat_trait_diastolic_blood_pressure,0.1911960840225219,pigean,gcat,97
"['D000080344', 'D003103', 'D003318', 'D007634', 'D015783']",Developmental_defect_of_the_eye_Orphanet_98553,0.1909472048282623,pigean,orphanet,34
['D000073496'],FriedFrailtyScore,0.1907003819942474,pigean,portal,58
['D000022'],SporadicMiscarriage,0.1905541568994522,pigean,portal,69
['D009471'],Neuromyelitis_optica,0.1904622912406921,pigean,portal,62
['none'],eGFRcrea_med_DeclineAdjBL,0.1904594600200653,pigean,portal,82
['D009369'],Cancer_dom,0.1903942823410034,pigean,portal,82
['D006970'],gcat_trait_excessive_daytime_sleepiness_measurement,0.190390408039093,pigean,gcat,12
['D008076'],HDL3chol,0.1903006434440612,pigean,portal,66
['D009369'],gcat_trait_cancer,0.1901604533195495,pigean,gcat,38
['D001327'],gcat_trait_antianoctamin_2_antibody_measurement,0.1901406645774841,pigean,gcat,5
['D013967'],gcat_trait_autoimmune_thyroid_disease,0.1901220232248306,pigean,gcat,39
"['D001176', 'D017696', 'D020914']",Typical_nemaline_myopathy_Orphanet_171436,0.1899143606424331,pigean,orphanet,10
['D006969'],gcat_trait_serum_IgE_measurement,0.1897982209920883,pigean,gcat,17
"['D001848', 'D003286', 'D004479', 'D008382', 'D008661', 'D008945', 'D009503', 'D056846']",Autosomal_dominant_severe_congenital_neutropenia_Orphanet_486,0.1897897571325302,pigean,orphanet,8
['D015415'],gcat_trait_MHC_class_I_polypeptiderelated_sequence_A_measurement,0.1897054612636566,pigean,gcat,2
['D049288'],Autosomal_recessive_limbgirdle_muscular_dystrophy_Orphanet_102015,0.1893684118986129,pigean,orphanet,30
['D016393'],Bcell_nonHodgkin_lymphoma_Orphanet_171915,0.1891463696956634,pigean,orphanet,47
['D012738'],SHBGadjBMI,0.1890634298324585,pigean,portal,109
['D015415'],gcat_trait_soluble_triggering_receptor_expressed_on_myeloid_cells_2_measurement,0.1889185756444931,pigean,gcat,39
['D006442'],HBA1C,0.1888835877180099,pigean,portal,91
['D001281'],AFxAGEy65,0.1888758838176727,pigean,portal,59
"['D006031', 'D018981']",gcat_trait_serum_IgG_glycosylation_measurement,0.1887473613023758,pigean,gcat,39
['D015992'],BMI7yrs,0.1883798539638519,pigean,portal,66
['none'],AgingGIP1,0.1883490979671478,pigean,portal,73
"['D000015', 'D003398', 'D004402', 'D004613', 'D006849', 'D012174', 'D012779', 'D020788', 'D052177', 'D057130']",Jeune_syndrome_Orphanet_474,0.188035562634468,pigean,orphanet,10
['D008228'],gcat_trait_nonHodgkins_lymphoma,0.1879322230815887,pigean,gcat,22
['D014012'],gcat_trait_Tinnitus,0.1879100799560547,pigean,gcat,37
['D010437'],PepticUlcers_dom,0.1876683235168457,pigean,portal,75
['D008104'],gcat_trait_alcoholic_liver_cirrhosis,0.1875863373279571,pigean,gcat,12
['D001054'],ApoA,0.1875607967376709,pigean,portal,111
['D015992'],BMI5yrs,0.187342420220375,pigean,portal,55
"['D008661', 'D010264', 'D010300', 'D020734']",Youngonset_Parkinson_disease_Orphanet_2828,0.1873363107442855,pigean,orphanet,26
['D050171'],gcat_trait_very_low_density_lipoprotein_cholesterol_measurement,0.1873232424259185,pigean,gcat,82
['D008268'],AMD,0.1872384548187255,pigean,portal,57
['D050031'],gcat_trait_Hashimotos_thyroiditis,0.1871576905250549,pigean,gcat,14
['none'],MyocardialT1,0.1868412345647812,pigean,portal,61
['D014005'],Dermatophytosis_rec,0.1867638528347015,pigean,portal,66
['D006223'],PTEN_hamartoma_tumor_syndrome_Orphanet_306498,0.1867359578609466,pigean,orphanet,49
['D007319'],Insomnia,0.1867348253726959,pigean,portal,57
['D007319'],gcat_trait_insomnia,0.1867348253726959,pigean,gcat,35
"['D000013', 'D003638', 'D014564']",Renal_agenesis_bilateral_Orphanet_1848,0.186660349369049,pigean,orphanet,14
['D000083242'],Stroke_ischemic,0.1866220086812973,pigean,portal,65
"['D011225', 'D014115']",GestationalHypertension,0.1866181194782257,pigean,portal,70
"['D020181', 'D012891']",AHIinNREM,0.186554878950119,pigean,portal,61
['D029424'],gcat_trait_chronic_obstructive_pulmonary_disease,0.1863084882497787,pigean,gcat,38
['D006261'],gcat_trait_Headache,0.1862431168556213,pigean,gcat,25
['D010024'],Osteoporosis_het,0.1862429976463318,pigean,portal,75
"['D000077428', 'D001791', 'D004476', 'D008415', 'D008607', 'D009634', 'D013920', 'D013921', 'D014923', 'D015470', 'D016116', 'D019871', 'D046152', 'D054990', 'D056735']",Acute_myeloid_leukemia_with_recurrent_genetic_anomaly_Orphanet_98277,0.1861261129379272,pigean,orphanet,24
['D059906'],gcat_trait_amygdala_volume,0.1861215233802795,pigean,gcat,31
"['D000098850', 'D017180', 'D029597']",Catecholaminergic_polymorphic_ventricular_tachycardia_Orphanet_3286,0.1861209720373153,pigean,orphanet,49
['D010003'],ALLOA_dom,0.1860754936933517,pigean,portal,76
"['D005919', 'D051437']",gcat_trait_glomerular_filtration_rate,0.18597212433815,pigean,gcat,74
"['D000072661', 'D002526', 'D003398', 'D004613', 'D012162', 'D012174', 'D015418', 'D020788', 'D052177', 'D057130']",SeniorLoken_syndrome_Orphanet_3156,0.1859443485736847,pigean,orphanet,19
['D003876'],Eczema,0.1858887374401092,pigean,portal,51
['D006627'],gcat_trait_Hirschsprung_disease,0.185572862625122,pigean,gcat,11
"['D006627', 'D010673', 'D013964', 'D018761']",Hirschsprung_disease_Orphanet_388,0.185572862625122,pigean,orphanet,27
['D006689'],gcat_trait_Hodgkins_lymphoma,0.1852905452251434,pigean,gcat,26
"['D007074', 'D017099']",gcat_trait_serum_IgG_measurement,0.1852270066738128,pigean,gcat,18
['D017593'],KleineLevinSynd,0.1849955022335052,pigean,portal,59
['none'],PA_ModerateToVigorous,0.184971421957016,pigean,portal,57
['none'],Tyr,0.184951514005661,pigean,portal,49
"['D007888', 'D028361']",Isolated_ATP_synthase_deficiency_Orphanet_254913,0.1849455833435058,pigean,orphanet,23
"['D000008', 'D004065', 'D005736', 'D011125']",Attenuated_familial_adenomatous_polyposis_Orphanet_220460,0.1848570704460144,pigean,orphanet,10
"['D003057', 'D010787', 'D014983', 'D054463']",Cockayne_syndrome_Orphanet_191,0.1846896708011627,pigean,orphanet,7
['D010300'],HyposmiaInPD,0.1846558153629303,pigean,portal,59
"['D003638', 'D014849', 'D017496']",Waardenburg_syndrome_Orphanet_3440,0.1845864355564117,pigean,orphanet,10
['D015992'],BMI3mons,0.184423565864563,pigean,portal,77
['none'],GCL,0.1842579394578933,pigean,portal,53
"['D000742', 'D006223', 'D058627']",Cowden_syndrome_Orphanet_201,0.1842465698719024,pigean,orphanet,50
['D010024'],Osteoporosis_rec,0.1839356273412704,pigean,portal,60
['D020521'],gcat_trait_Ischemic_stroke,0.1837566792964935,pigean,gcat,35
['D002096'],2hrCPEP,0.1835266649723053,pigean,portal,45
['D010437'],PepticUlcers_add,0.1834468841552734,pigean,portal,70
"['D011024', 'D018352', 'D058873', 'D000086382']",SevereC19vAllandMild,0.1833434402942657,pigean,portal,70
['D015433'],MN,0.1832641959190368,pigean,portal,59
"['D050171', 'D008074', 'D006951']",gcat_trait_lipoprotein_A_measurement,0.1830657422542572,pigean,gcat,49
['D016115'],Oculocutaneous_albinism_Orphanet_55,0.1829711496829986,pigean,orphanet,5
"['D007669', 'D053040']",gcat_trait_nephrolithiasis,0.1826768517494201,pigean,gcat,29
"['D000083262', 'D001157']",CCSpSAOmajincl,0.1823714077472686,pigean,portal,64
"['D040181', 'D059446']",Heterotaxia_Orphanet_450,0.1822859346866607,pigean,orphanet,13
['D014648'],VaricoseVeins_rec,0.1822015941143036,pigean,portal,70
"['D000015', 'D016142', 'D065707', 'D065886']",Alobar_holoprosencephaly_Orphanet_93925,0.1820047348737716,pigean,orphanet,20
['none'],VFD,0.1819503307342529,pigean,portal,68
['D002340'],gcat_trait_carotid_atherosclerosis,0.1818937957286834,pigean,gcat,19
['D010300'],Hereditary_lateonset_Parkinson_disease_Orphanet_411602,0.1818682998418808,pigean,orphanet,19
['D000544'],LateAD,0.1818057745695114,pigean,portal,61
['D004421'],Paroxysmal_dystonia_Orphanet_200037,0.1817242801189422,pigean,orphanet,34
['none'],CarbIntakeBMIadj,0.1815952211618423,pigean,portal,61
['D000544'],gcat_trait_lateonset_Alzheimers_disease,0.1812195032835006,pigean,gcat,23
"['D050507', 'D000273']",ASATtoGFAT,0.1811966747045517,pigean,portal,66
"['D001249', 'D006967']",Allergy,0.1811357885599136,pigean,portal,55
['D001172'],SeropositiveRhA,0.1810550540685653,pigean,portal,46
['D006487'],gcat_trait_factor_VII_activating_protease_measurement,0.1810052096843719,pigean,gcat,28
['D016512'],gcat_trait_ankle_injury,0.1808604300022125,pigean,gcat,20
['D013276'],gcat_trait_gastric_ulcer,0.1808496415615081,pigean,gcat,17
['D000419'],ALBUMIN,0.1807851493358612,pigean,portal,68
['D050507'],ASATadjBMIHeight,0.1806780248880386,pigean,portal,57
['none'],VATadjBMIHeight,0.1805473864078521,pigean,portal,61
['D055959'],gcat_trait_lumbar_disc_degeneration,0.1805025339126587,pigean,gcat,20
"['D000567', 'D006319', 'D015211', 'D018901', 'D018902', 'D040181']",Zellweger_syndrome_Orphanet_912,0.1804945468902588,pigean,orphanet,22
['D005230'],2hrFFA,0.1802619695663452,pigean,portal,51
['none'],FatIntake,0.1802141964435577,pigean,portal,109
['D004660'],Encephalitis_Orphanet_97275,0.1801764965057373,pigean,orphanet,29
['D007680'],gcat_trait_kidney_cancer,0.1799749135971069,pigean,gcat,16
['D007680'],KidneyCancer,0.1799748986959457,pigean,portal,83
"['D008661', 'D010049', 'D056784']",Ovarioleukodystrophy_Orphanet_99853,0.1798428446054458,pigean,orphanet,4
['D007249'],gcat_trait_macrophage_inflammatory_protein_1b_measurement,0.1798151433467865,pigean,gcat,33
['D010599'],gcat_trait_response_to_anticoagulant,0.1797809898853302,pigean,gcat,29
['D012891'],SleepApneaAdjBMI,0.179709643125534,pigean,portal,74
['D009303'],gcat_trait_nasopharyngeal_neoplasm,0.1796899586915969,pigean,gcat,7
"['D000312', 'D002311', 'D004476', 'D009634', 'D018210', 'D044542', 'D054882', 'D056735']",Noonan_syndrome_Orphanet_648,0.1794432997703552,pigean,orphanet,47
['D000375'],gcat_trait_aging,0.1793663948774337,pigean,gcat,24
"['D004310', 'D006330', 'D006344', 'D006345', 'D007037', 'D010179', 'D013771', 'D018636']",Conotruncal_heart_malformations_Orphanet_2445,0.1790394186973571,pigean,orphanet,26
"['D000015', 'D008305', 'D012868', 'D020294']",Lethal_multiple_pterygium_syndrome_Orphanet_33108,0.1789728701114654,pigean,orphanet,32
['D010003'],ALLOA_add,0.1789496839046478,pigean,portal,74
"['D000075529', 'D003638', 'D014564']",Renal_agenesis_unilateral_Orphanet_93100,0.1788385510444641,pigean,orphanet,15
['D015812'],PACG,0.1787742972373962,pigean,portal,67
['D014005'],Dermatophytosis_het,0.1786746382713318,pigean,portal,76
['none'],C18_1n_7,0.1786628067493438,pigean,portal,58
['D000544'],gcat_trait_ttaubetaamyloid_142_ratio_measurement,0.1786564886569976,pigean,gcat,31
['D006432'],Rare_hereditary_hemochromatosis_Orphanet_220489,0.1786375790834427,pigean,orphanet,6
['D000086382'],gcat_trait_COVID19,0.1785807162523269,pigean,gcat,38
"['D000848', 'D003103', 'D006947', 'D007714', 'D008850', 'D012873', 'D013580', 'D016142', 'D058499', 'D065707']",Colobomatous_microphthalmia_Orphanet_98938,0.1783955246210098,pigean,orphanet,27
['D015992'],BMI,0.1783573925495147,pigean,portal,105
"['D003550', 'D003966', 'D015212', 'D016111', 'D052801']",Cystic_fibrosis_Orphanet_586,0.1783165633678436,pigean,orphanet,60
['D010300'],gcat_trait_Young_adultonset_Parkinsonism,0.1782659441232681,pigean,gcat,20
['D000243'],gcat_trait_adenosine_deaminase_measurement,0.1781091392040252,pigean,gcat,11
['D000690'],ALS,0.178080141544342,pigean,portal,70
['D009026'],gcat_trait_mortality,0.1780132800340652,pigean,gcat,34
"['D000567', 'D006319', 'D015211', 'D018902', 'D052919']",Infantile_Refsum_disease_Orphanet_772,0.1777787059545517,pigean,orphanet,16
"['D002872', 'D025063', 'D065886']",1p36_deletion_syndrome_Orphanet_1606,0.1777511239051818,pigean,orphanet,21
['none'],Pyr,0.1777341216802597,pigean,portal,47
['D045745'],gcat_trait_limited_scleroderma,0.1777118146419525,pigean,gcat,10
['D001249'],gcat_trait_adult_onset_asthma,0.1776308715343475,pigean,gcat,37
['D000690'],gcat_trait_sporadic_amyotrophic_lateral_sclerosis,0.1776059865951538,pigean,gcat,35
"['D000544', 'D000690', 'D002311', 'D009386', 'D010001', 'D013494', 'D019150', 'D020774', 'D057180']",Behavioral_variant_of_frontotemporal_dementia_Orphanet_275864,0.1776007711887359,pigean,orphanet,39
['D025962'],Septooptic_dysplasia_spectrum_Orphanet_3157,0.1775773763656616,pigean,orphanet,23
['D001249'],Asthma_rec,0.1775634139776229,pigean,portal,66
['D059345'],WMHinCSVD,0.1775596886873245,pigean,portal,60
['D015415'],gcat_trait_glutamine_measurement,0.1775455474853515,pigean,gcat,33
"['D000072660', 'D053627']",Male_infertility_due_to_globozoospermia_Orphanet_171709,0.1775230467319488,pigean,orphanet,4
"['D001254', 'D004476', 'D005199', 'D005909', 'D007184', 'D014923', 'D016864', 'D056660']",Glioblastoma_Orphanet_360,0.1775166988372802,pigean,orphanet,60
['D011471'],ProstateCancer,0.1772378981113433,pigean,portal,53
['D010024'],Osteoporosis_dom,0.1768794059753418,pigean,portal,53
['D007319'],SleepInsomnia,0.1768506914377212,pigean,portal,59
['D019693'],gcat_trait_Autoimmune_Hepatitis,0.1768138408660888,pigean,gcat,19
['D010024'],Osteoporosis_add,0.1766873151063919,pigean,portal,56
['D000083262'],Stroke_cardioembolic,0.1766413450241089,pigean,portal,61
"['D000083262', 'D020521']",gcat_trait_cardioembolic_stroke,0.1766413450241089,pigean,gcat,11
['D011125'],Genetic_intestinal_polyposis_Orphanet_363314,0.1766370832920074,pigean,orphanet,29
['D003924'],SmokingT2Dint,0.176559180021286,pigean,portal,98
"['D000083262', 'D001157']",toastSAO,0.1765362620353698,pigean,portal,50
['D012891'],gcat_trait_sleep_apnea,0.1761696934700012,pigean,gcat,30
"['D015207', 'D010003']",gcat_trait_osteoarthritis_hip,0.1757679879665374,pigean,gcat,23
"['D017430', 'D011471']",gcat_trait_prostate_specific_antigen_amount,0.1757307350635528,pigean,gcat,28
"['D000168', 'D002178', 'D002971', 'D003398', 'D007006', 'D008607', 'D010009', 'D017436', 'D058747']",Normosmic_congenital_hypogonadotropic_hypogonadism_Orphanet_432,0.1755930781364441,pigean,orphanet,34
['D007839'],gcat_trait_BRCA2_mutation_carier_statu,0.1755517274141311,pigean,gcat,4
['D000074049'],gcat_trait_tumor_necrosis_factor_ligand_superfamily_member_12_measurement,0.1755136102437973,pigean,gcat,25
['D011273'],PosttermBirthFetal,0.1754085272550583,pigean,portal,71
"['D002607', 'D005923', 'D006551', 'D006849', 'D009396', 'D009404', 'D014718', 'D020371', 'D030321', 'D040181', 'D052159']",Genetic_steroidresistant_nephrotic_syndrome_Orphanet_656,0.1753890663385391,pigean,orphanet,48
"['D000015', 'D004613', 'D006849', 'D017689']",Ellis_Van_Creveld_syndrome_Orphanet_289,0.1752757728099823,pigean,orphanet,6
['D003924'],SmokingT2Djoint,0.1751879155635833,pigean,portal,71
['D014564'],Renal_agenesis_Orphanet_411709,0.1751695573329925,pigean,orphanet,18
['D016657'],gcat_trait_cerebral_amyloid_angiopathy,0.1751632988452911,pigean,gcat,21
"['D003873', 'D012873']",Peeling_skin_syndrome_Orphanet_817,0.1750338971614837,pigean,orphanet,2
['D064420'],gcat_trait_antipsychotic_drug_related_weight_gain,0.1749730706214904,pigean,gcat,21
['D002340'],gcat_trait_common_carotid_intimal_medial_thickness,0.1748550832271576,pigean,gcat,29
['D005998'],Gly,0.1747780740261078,pigean,portal,40
['D000544'],AD_or_AD_history,0.1744279861450195,pigean,portal,55
['D006980'],gcat_trait_hyperthyroidism,0.1743853092193603,pigean,gcat,20
"['D009135', 'D012208', 'D014849', 'D018232']",Rhabdomyosarcoma_Orphanet_780,0.1743811666965484,pigean,orphanet,42
['D008180'],SLE,0.1743194758892059,pigean,portal,41
['D003967'],gcat_trait_Diarrhea,0.1742423474788665,pigean,gcat,13
['D002318'],gcat_trait_serum_homoarginine_measurement,0.1742008626461029,pigean,gcat,17
"['D004392', 'D014564', 'D017880', 'D019465', 'D059327']",Robinow_syndrome_Orphanet_97360,0.1740477085113525,pigean,orphanet,25
['D042643'],gcat_trait_galanin_peptides_measurement,0.1739341616630554,pigean,gcat,35
['D009203'],gcat_trait_myocardial_infarction,0.1737110167741775,pigean,gcat,70
['D009203'],MI,0.1737110167741775,pigean,portal,101
"['D001145', 'D001281', 'D001321', 'D002037', 'D002311', 'D003402', 'D006929', 'D008133', 'D009135', 'D012804', 'D013576', 'D014693', 'D029593', 'D029597', 'D053840', 'D065886']",Familial_long_QT_syndrome_Orphanet_768,0.1736602187156677,pigean,orphanet,45
['D000544'],gcat_trait_ptaubetaamyloid_142_ratio_measurement,0.1736168265342712,pigean,gcat,17
['D000082182'],CHIP_TP53,0.1735723912715912,pigean,portal,60
['D001249'],Asthma_dom,0.1735171973705291,pigean,portal,58
"['D015992', 'D009765', 'D063766']",gcat_trait_body_mass_index,0.173366829752922,pigean,gcat,113
"['D000690', 'D009134', 'D010001', 'D019150', 'D049310', 'D057180']",Frontotemporal_dementia_with_motor_neuron_disease_Orphanet_275872,0.1733461320400238,pigean,orphanet,16
['none'],CarbIntake,0.173050194978714,pigean,portal,66
['D006402'],gcat_trait_granulocyte_count,0.1730019003152847,pigean,gcat,26
"['D000071700', 'D000077765', 'D003117', 'D008268', 'D009216', 'D009755', 'D012174', 'D020788', 'D040181', 'D057130']",Cone_rod_dystrophy_Orphanet_1872,0.1729594767093658,pigean,orphanet,46
['D010437'],PepticUlcers,0.1729476451873779,pigean,portal,70
['D000083262'],CCSpCEmajincl,0.1729009449481964,pigean,portal,77
"['D000799', 'D001145', 'D001281', 'D001321', 'D002037', 'D002311', 'D003402', 'D006929', 'D008133', 'D009135', 'D012804', 'D013576', 'D014693', 'D029593', 'D029597', 'D053840', 'D065886']",Nonhistaminic_angioedema_Orphanet_658,0.172868013381958,pigean,orphanet,39
"['D000075462', 'D012709']",Alb,0.1728268712759018,pigean,portal,65
['D020083'],gcat_trait_SAPHO_syndrome,0.1728029400110244,pigean,gcat,24
"['D001260', 'D029242']",Leber_hereditary_optic_neuropathy_Orphanet_104,0.1726831644773483,pigean,orphanet,45
['D007674'],gcat_trait_urinary_uromodulin_measurement,0.1724400222301483,pigean,gcat,31
['D053326'],gcat_trait_tumor_necrosis_factor_ligand_superfamily_member_14_measurement,0.172383576631546,pigean,gcat,23
['D057135'],ND,0.1723179817199707,pigean,portal,69
['D019694'],gcat_trait_chronic_hepatitis_B_virus_infection,0.1722428053617477,pigean,gcat,3
['D000083242'],Stroke_largeartery,0.1721676439046859,pigean,portal,56
['D020521'],gcat_trait_large_artery_stroke,0.1721676439046859,pigean,gcat,25
['D011686'],Disorder_of_purine_or_pyrimidine_metabolism_Orphanet_79224,0.17213174700737,pigean,orphanet,47
['D000073376'],Epilepsy_syndrome_Orphanet_166463,0.1720402836799621,pigean,orphanet,73
['D008107'],gcat_trait_serum_gammaglutamyl_transferase_measurement,0.1720148921012878,pigean,gcat,78
['D001254'],Highgrade_astrocytoma_Orphanet_251561,0.1719534993171692,pigean,orphanet,60
"['D008078', 'D006937', 'D050171', 'D006951']",gcat_trait_low_density_lipoprotein_cholesterol_measurement,0.1718076765537262,pigean,gcat,99
['D000071017'],Hyperekplexia_Orphanet_306773,0.171752393245697,pigean,orphanet,4
['D001806'],BUN,0.1716739237308502,pigean,portal,109
['D005919'],eGFRcys,0.171535775065422,pigean,portal,100
['D042643'],gcat_trait_cathepsin_L1_measurement,0.1714934706687927,pigean,gcat,28
['D054556'],gcat_trait_venous_thromboembolism,0.171354666352272,pigean,gcat,31
['D014648'],VaricoseVeins_dom,0.1713215112686157,pigean,portal,68
"['D000015', 'D000848', 'D001478', 'D003103', 'D016142', 'D065707']",Holoprosencephaly_Orphanet_2162,0.1712855994701385,pigean,orphanet,22
['D000437'],gcat_trait_alcohol_use_disorder_measurement,0.1712685823440551,pigean,gcat,39
['D028361'],Mitochondrial_disease_Orphanet_68380,0.1711455881595611,pigean,orphanet,65
['D053419'],IDLchol,0.1709193885326385,pigean,portal,77
['D007839'],gcat_trait_BRCA1_mutation_carier_status,0.1708534806966781,pigean,gcat,12
['D005723'],GGT,0.1708345711231231,pigean,portal,84
['D000083262'],toastCE,0.170833945274353,pigean,portal,77
['none'],LVmassBSAindexed,0.1708074212074279,pigean,portal,59
['D000437'],gcat_trait_alcohol_dependence,0.1706840395927429,pigean,gcat,34
['D006474'],gcat_trait_plasminogen_activator_inhibitor_1_measurement,0.1706116646528244,pigean,gcat,32
['D007918'],gcat_trait_leprosy,0.1704209744930267,pigean,gcat,28
['D018180'],gcat_trait_thrombomodulin_measurement,0.1703859567642212,pigean,gcat,31
['D012163'],gcat_trait_retinal_detachment,0.1703457683324813,pigean,gcat,10
['D050171'],gcat_trait_lipoprotein_measurement,0.1701312661170959,pigean,gcat,70
"['D004416', 'D004476', 'D005134', 'D008545', 'D009634', 'D010580', 'D019871', 'D054990']",Familial_melanoma_Orphanet_618,0.1700787246227264,pigean,orphanet,26
"['D050197', 'D000083262']",CCSpLAAmajincl,0.1699169725179672,pigean,portal,89
['D007319'],gcat_trait_insomnia_measurement,0.1697953343391418,pigean,gcat,26
['D014005'],Dermatophytosis,0.1696660220623016,pigean,portal,52
"['D050152', 'D000273']",VATtoGFAT,0.1696188449859619,pigean,portal,76
"['D001024', 'D003560', 'D004476', 'D006330', 'D017880']",AdamsOliver_syndrome_Orphanet_974,0.1696003079414367,pigean,orphanet,21
