mesh_id,indication_mesh_id,indication_mesh_term,sim_ontology,sim_semantic,sim_gap,bucket,sample_genes_ontology_side,sample_genes_semantic_side
['D008107'],D008107,Liver Diseases,1.0,0.1390850245952606,0.8609149754047394,ontology_only,"ABCC1,ADCYAP1R1,ADIPOQ,APOC3,AVPR2","ABCC1,ADCYAP1R1,ADIPOQ,APOC3,AVPR2"
"['D002386', 'D003638', 'D009135', 'D014929']",D052245,Usher Syndromes,0.974,0.1132126823067665,0.8607873176932335,ontology_only,"CLRN1,MYO7A,USH2A","CLRN1,MYO7A,USH2A"
"['D002277', 'D004476', 'D005199', 'D006130', 'D009386', 'D009634', 'D010190', 'D010580', 'D016864', 'D056735']",D009634,Noonan Syndrome,1.0,0.1400475353002548,0.8599524646997452,ontology_only,"MAP2K1,MAP2K2","MAP2K1,MAP2K2"
"['D004827', 'D004831', 'D004832', 'D006929', 'D013036', 'D065768']",D006929,Hyperaldosteronism,1.0,0.1411443352699279,0.8588556647300721,ontology_only,"CYP11B1,CYP11B2","CYP11B1,CYP11B2"
['D009901'],D014929,Wolfram Syndrome,0.84,-0.0177082195878028,0.8577082195878027,ontology_only,TXNIP,TXNIP
"['D005199', 'D061325']",D005199,Fanconi Anemia,1.0,0.1426425576210022,0.8573574423789978,ontology_only,"ALDH2,FANCC,KIT","ALDH2,FANCC,KIT"
"['D000080345', 'D004827', 'D007690', 'D008607', 'D010013', 'D010022', 'D010024', 'D012174', 'D012178', 'D015576', 'D018630', 'D040181', 'D065768', 'D065886']",D001851,"Bone Diseases, Metabolic",0.894,0.0370150320231914,0.8569849679768086,ontology_only,"CSF1R,CTSK,ITGAV,ITGB3,SOST","CSF1R,CTSK,ITGAV,ITGB3,SOST"
"['D000690', 'D002607', 'D002973', 'D003922', 'D005902', 'D006849', 'D007040', 'D009134', 'D009207', 'D010001', 'D015419', 'D019150', 'D020914', 'D049310', 'D057180']",D003922,"Diabetes Mellitus, Type 1",1.0,0.1434060633182525,0.8565939366817474,ontology_only,"GAD1,HSD11B1,HSPD1,INS,LEPR","GAD1,HSD11B1,HSPD1,INS,LEPR"
"['D001176', 'D003638', 'D004535', 'D005199', 'D005350', 'D006958', 'D009396', 'D010013', 'D030321', 'D040181', 'D052159']",D005199,Fanconi Anemia,1.0,0.1439909040927887,0.8560090959072113,ontology_only,"FANCC,KIT","FANCC,KIT"
"['D000567', 'D016109']",D004820,Epidermolysis Bullosa,0.944,0.0879991203546524,0.8560008796453475,ontology_only,"CFTR,LAMB3","CFTR,LAMB3"
"['D000073376', 'D004421', 'D006429', 'D008881', 'D009165']",D008881,Migraine Disorders,1.0,0.1451094895601272,0.8548905104398727,ontology_only,"GHR,NOS2,PTGER4","GHR,NOS2,PTGER4"
"['D000130', 'D003483', 'D004392']",D010026,Osteosclerosis,0.851,-0.0037152878940105,0.8547152878940105,ontology_only,ADAMTS5,ADAMTS5
"['D001281', 'D015992']",D001281,Atrial Fibrillation,1.0,0.1456512212753296,0.8543487787246704,ontology_only,"ADRB2,CACNA1C,CACNA1D,F11,HCN3","ADRB2,CACNA1C,CACNA1D,F11,HCN3"
['D002385'],D002385,Cataplexy,1.0,0.145755797624588,0.854244202375412,ontology_only,HCRTR2,HCRTR2
['D014808'],D012279,Rickets,0.983,0.1291297078132629,0.853870292186737,ontology_only,CYP24A1,CYP24A1
"['D000015', 'D010009', 'D016864', 'D018268']",D010013,Osteogenesis Imperfecta,0.873,0.0192387532442808,0.8537612467557192,ontology_only,SOST,SOST
"['D000015', 'D000077428', 'D001791', 'D002526', 'D004476', 'D008415', 'D008607', 'D009634', 'D012174', 'D013920', 'D013921', 'D014923', 'D015470', 'D016116', 'D019871', 'D046152', 'D054990', 'D056735', 'D057130']",D009634,Noonan Syndrome,1.0,0.1466361284255981,0.8533638715744019,ontology_only,"ITK,MAP2K2","ITK,MAP2K2"
"['D003638', 'D006319', 'D007634', 'D007938', 'D015473']",D007637,Keratoconjunctivitis,0.931,0.0785874277353286,0.8524125722646715,ontology_only,TP53,TP53
['D007333'],D006946,Hyperinsulinism,0.923,0.0715467408299446,0.8514532591700554,ontology_only,PPARD,PPARD
"['D000015', 'D000077428', 'D001791', 'D002526', 'D004476', 'D008415', 'D008607', 'D009634', 'D012174', 'D013920', 'D013921', 'D014923', 'D015470', 'D016116', 'D019871', 'D046152', 'D054990', 'D056735', 'D057130']",D054990,Idiopathic Pulmonary Fibrosis,1.0,0.1485876441001892,0.8514123558998108,ontology_only,"ABL1,APCS,BRD4,CDH11,CEBPB","ABL1,APCS,BRD4,CDH11,CEBPB"
['D056784'],D020278,"Demyelinating Autoimmune Diseases, CNS",0.855,0.0039230659604072,0.8510769340395928,ontology_only,"FCGRT,IL6R","FCGRT,IL6R"
"['D003920', 'D000740', 'D006402']",D003920,Diabetes Mellitus,1.0,0.1490687280893325,0.8509312719106675,ontology_only,"ABCA1,ACE,ACHE,ADAM17,ALOX15","ABCA1,ACE,ACHE,ADAM17,ALOX15"
"['D000008', 'D006223', 'D006528', 'D011125', 'D016864', 'D018197', 'D065886']",D006223,"Hamartoma Syndrome, Multiple",1.0,0.1495454609394073,0.8504545390605927,ontology_only,"AKT2,PIK3CA","AKT2,PIK3CA"
"['D001165', 'D002607', 'D004310', 'D006061', 'D006330', 'D006344', 'D006345', 'D006548', 'D007037', 'D010179', 'D013771', 'D016738', 'D018636']",D008105,"Liver Cirrhosis, Biliary",0.949,0.0989028215408325,0.8500971784591674,ontology_only,"CAPN1,CTNNB1,NOX4,PPARA,PPARG","CAPN1,CTNNB1,NOX4,PPARA,PPARG"
"['D000138', 'D000140', 'D015325']",D000138,Acidosis,1.0,0.1500905901193618,0.8499094098806382,ontology_only,EDNRA,EDNRA
"['D003638', 'D006319', 'D007634', 'D007938', 'D015473']",D034381,Hearing Loss,0.89,0.0410488247871398,0.8489511752128602,ontology_only,"CDKN1B,FGFR1,LRP5,PPARG,RB1","CDKN1B,FGFR1,LRP5,PPARG,RB1"
"['D006932', 'D001663']",D006932,Hyperbilirubinemia,1.0,0.1520986258983612,0.8479013741016388,ontology_only,HMOX1,HMOX1
"['D002311', 'D002312', 'D002971', 'D006344', 'D006345', 'D010179']",D006984,Hypertrophy,0.842,-0.0056491456925868,0.8476491456925868,ontology_only,FGFR3,FGFR3
"['D021081', 'D012893']",D020920,Dyssomnias,0.922,0.0763940811157226,0.8456059188842775,ontology_only,"ADRB1,CSNK1D,CSNK1E","ADRB1,CSNK1D,CSNK1E"
"['D001145', 'D001281', 'D002037', 'D002311', 'D003402', 'D006929', 'D008133', 'D009135', 'D012804', 'D014693', 'D029593', 'D029597', 'D053840']",D014693,Ventricular Fibrillation,1.0,0.1544301658868789,0.845569834113121,ontology_only,"ADRB1,ADRB2,KCNH2,SCN5A","ADRB1,ADRB2,KCNH2,SCN5A"
"['D001176', 'D002779', 'D002780', 'D003920', 'D005705', 'D008286', 'D043202']",D003920,Diabetes Mellitus,1.0,0.1548459231853485,0.8451540768146515,ontology_only,"ABCA1,ABCC8,APOC3,FABP4,FGF21","ABCA1,ABCC8,APOC3,FABP4,FGF21"
"['D002607', 'D003638', 'D006319', 'D012174', 'D052245']",D012174,Retinitis Pigmentosa,1.0,0.1565305441617965,0.8434694558382035,ontology_only,"ABCA4,FGF2,ITGA2,ITGA5,ITGAV","ABCA4,FGF2,ITGA2,ITGA5,ITGAV"
"['D000081207', 'D008180', 'D029503']",D000081207,Primary Immunodeficiency Diseases,1.0,0.1570721566677093,0.8429278433322906,ontology_only,"CXCR4,PIK3CD","CXCR4,PIK3CD"
"['D002311', 'D004820', 'D006201', 'D006313', 'D006330', 'D019571', 'D055947']",D000505,Alopecia,0.874,0.0315492637455463,0.8424507362544537,ontology_only,"ABCC9,ADRA1A,ADRA1B,AR,KCNJ8","ABCC9,ADRA1A,ADRA1B,AR,KCNJ8"
"['D042643', 'D054369', 'D018826', 'D042683', 'D001142', 'D003546', 'D015415', 'D055418', 'D002918', 'D007791', 'D051547', 'D064094', 'D007249', 'D008071', 'D019056', 'D012694', 'D013926', 'D018180', 'D053220', 'D015703', 'D015820', 'D000071451', 'D002402', 'D004815', 'D000071858', 'D037502', 'D037541', 'D000077155', 'D053722', 'D020780', 'D000071656', 'D053495', 'D018384', 'D053146', 'D037663', 'D008659', 'D019040', 'D019007', 'D008074', 'D047889', 'D053264', 'D000071681', 'D014568', 'D014842', 'D003598', 'D048868', 'D062727', 'D002394', 'D000075983', 'D011956', 'D004093', 'D047150', 'D000070816', 'D053671', 'D008666', 'D013939', 'D006128']",D008659,Metabolic Diseases,1.0,0.1576640903949737,0.8423359096050262,ontology_only,"ACACB,ACLY,AGT,AGTR1,ALDH1A1","ACACB,ACLY,AGT,AGTR1,ALDH1A1"
"['D000015', 'D003398', 'D004402', 'D004613', 'D006849', 'D012174', 'D012779', 'D020788', 'D052177', 'D057130']",D000072661,Ciliopathies,0.914,0.0717389956116676,0.8422610043883324,ontology_only,CCDC40,CCDC40
"['D000544', 'D002311', 'D013494', 'D020774', 'D057180']",D002311,"Cardiomyopathy, Dilated",1.0,0.1583618968725204,0.8416381031274796,ontology_only,"DAG1,HDAC6","DAG1,HDAC6"
"['D021081', 'D012893']",D009290,Narcolepsy,0.865,0.0236066095530986,0.8413933904469014,ontology_only,"HCRTR1,HCRTR2,SLC6A4","HCRTR1,HCRTR2,SLC6A4"
"['D000072661', 'D012162', 'D052177']",D000072661,Ciliopathies,1.0,0.1587114334106445,0.8412885665893555,ontology_only,CCDC40,CCDC40
"['D000015', 'D000077428', 'D001791', 'D002526', 'D004476', 'D008415', 'D008607', 'D009634', 'D012174', 'D013920', 'D013921', 'D014923', 'D015470', 'D016116', 'D019871', 'D046152', 'D054990', 'D056735', 'D057130']",D057130,Leber Congenital Amaurosis,1.0,0.1593662798404693,0.8406337201595306,ontology_only,PTPRC,PTPRC
"['D007889', 'D047708']",D012208,Rhabdomyosarcoma,0.834,-0.0065545234829187,0.8405545234829187,ontology_only,"ANTXR1,EGFR,ERBB2,FGFR1,FGFR2","ANTXR1,EGFR,ERBB2,FGFR1,FGFR2"
"['D060825', 'D003072']",D006816,Huntington Disease,0.898,0.05874615162611,0.83925384837389,ontology_only,"CAPN1,HDAC1,MAPK3,PYCARD","CAPN1,HDAC1,MAPK3,PYCARD"
"['D000015', 'D010009', 'D016864', 'D018268']",D000015,"Abnormalities, Multiple",1.0,0.1616607755422592,0.8383392244577408,ontology_only,"BRAF,KDM1A","BRAF,KDM1A"
['D050197'],D050197,Atherosclerosis,1.0,0.1624217629432678,0.8375782370567322,ontology_only,"APOB,APOE,CD40,CYP11B2,EDNRA","APOB,APOE,CD40,CYP11B2,EDNRA"
['D011695'],D009101,Multiple Myeloma,0.845,0.007995119318366,0.8370048806816339,ontology_only,"CBL,CSNK2B,ESRRA,HDAC3,NCR3","CBL,CSNK2B,ESRRA,HDAC3,NCR3"
"['D000081207', 'D000848', 'D004476', 'D007184', 'D008209', 'D010022', 'D014923', 'D040181', 'D053358', 'D053359', 'D056660']",D014820,Vitiligo,0.827,-0.0099278064444661,0.8369278064444661,ontology_only,"BRD2,IL2RB,MC1R","BRD2,IL2RB,MC1R"
"['D000015', 'D000071700', 'D000743', 'D002526', 'D002658', 'D003645', 'D006849', 'D008268', 'D008607', 'D009084', 'D009136', 'D009755', 'D009958', 'D012164', 'D012174', 'D014786', 'D015417', 'D015862', 'D020788', 'D040181', 'D052245', 'D057130', 'D058494', 'D065886']",D000072661,Ciliopathies,0.914,0.0773930549621582,0.8366069450378418,ontology_only,CCDC40,CCDC40
"['D042643', 'D018655', 'D007970', 'D008218']",D007970,Leukopenia,1.0,0.1637199968099594,0.8362800031900406,ontology_only,CSF3R,CSF3R
"['D002386', 'D003638', 'D007039', 'D009135', 'D014929', 'D020914', 'D040181']",D052245,Usher Syndromes,0.974,0.1383098512887954,0.8356901487112046,ontology_only,"CLRN1,MYO7A,USH2A","CLRN1,MYO7A,USH2A"
"['D000544', 'D000690', 'D002311', 'D009386', 'D010001', 'D013494', 'D019150', 'D020774', 'D057180']",D010001,Osteitis Deformans,1.0,0.1645592153072357,0.8354407846927643,ontology_only,PTGS2,PTGS2
"['D010022', 'D017496', 'D020821']",D010026,Osteosclerosis,0.987,0.1530156880617141,0.8339843119382859,ontology_only,MDK,MDK
['D012030'],D009216,Myopia,0.928,0.0944438278675079,0.8335561721324921,ontology_only,"CHRM1,FLT1,VEGFA","CHRM1,FLT1,VEGFA"
"['D006623', 'D010673', 'D011086']",D008545,Melanoma,0.805,-0.0284340512007474,0.8334340512007474,ontology_only,"ABL1,ARAF,BCR,BRAF,CACNA1G","ABL1,ARAF,BCR,BRAF,CACNA1G"
"['D000544', 'D000941', 'D002311', 'D004392', 'D004393', 'D008661', 'D010900', 'D020774', 'D028243', 'D040181', 'D057180']",D016657,Cerebral Amyloid Angiopathy,0.918,0.0867511257529258,0.8312488742470743,ontology_only,CDH17,CDH17
"['D001165', 'D002607', 'D004310', 'D006061', 'D006330', 'D006344', 'D006345', 'D006548', 'D007037', 'D010179', 'D013771', 'D016738', 'D018636']",D002607,Charcot-Marie-Tooth Disease,1.0,0.1696491837501526,0.8303508162498474,ontology_only,"ACVRL1,NTRK3","ACVRL1,NTRK3"
"['D005199', 'D006223', 'D008661', 'D011471', 'D016864', 'D058627']",D006223,"Hamartoma Syndrome, Multiple",1.0,0.1697552502155304,0.8302447497844696,ontology_only,"AKT2,PIK3CA","AKT2,PIK3CA"
"['D000544', 'D000941', 'D001281', 'D002037', 'D002311', 'D002312', 'D002313', 'D002386', 'D006332', 'D006344', 'D008133', 'D008305', 'D008661', 'D008831', 'D009135', 'D009136', 'D009202', 'D009634', 'D010235', 'D011371', 'D012804', 'D014693', 'D017696', 'D019571', 'D020388', 'D020389', 'D020774', 'D020914', 'D044542', 'D049310', 'D052496', 'D053840', 'D057180', 'D058494']",D000544,Alzheimer Disease,1.0,0.1698254346847534,0.8301745653152466,ontology_only,"ABAT,ABL1,ADORA1,ADRA1A,ADRA2C","ABAT,ABL1,ADORA1,ADRA1A,ADRA2C"
"['D000015', 'D001014', 'D002493', 'D004374', 'D006330', 'D007418', 'D008382', 'D009072', 'D017545', 'D055947']",D000015,"Abnormalities, Multiple",1.0,0.1698887944221496,0.8301112055778503,ontology_only,BRAF,BRAF
"['D000544', 'D002311', 'D013494', 'D018888', 'D020774', 'D051359', 'D057180']",D051359,"Lymphohistiocytosis, Hemophagocytic",1.0,0.1701814532279968,0.8298185467720032,ontology_only,"IFNG,IL18,JAK2","IFNG,IL18,JAK2"
"['D003638', 'D004421', 'D004827', 'D004831', 'D006228', 'D013036']",D034381,Hearing Loss,0.89,0.0604667179286479,0.8295332820713521,ontology_only,"ATOH1,CDKN1B,GRM7,KCNC1,KCNC2","ATOH1,CDKN1B,GRM7,KCNC1,KCNC2"
['D016115'],D014820,Vitiligo,0.888,0.0587048605084419,0.8292951394915581,ontology_only,MC1R,MC1R
"['D000130', 'D003483', 'D004392']",D010022,Osteopetrosis,0.839,0.0099013149738311,0.8290986850261689,ontology_only,CLCN7,CLCN7
"['D014807', 'D014808']",D006712,Homocystinuria,0.837,0.0081677064299583,0.8288322935700416,ontology_only,CBS,CBS
"['D021081', 'D012893']",D007319,Sleep Initiation and Maintenance Disorders,0.859,0.0304306112229824,0.8285693887770176,ontology_only,"DRD2,HCRTR1,HCRTR2,HTR7,MTNR1A","DRD2,HCRTR1,HCRTR2,HTR7,MTNR1A"
"['D028361', 'D040181']",D028361,Mitochondrial Diseases,1.0,0.1720356941223144,0.8279643058776855,ontology_only,"ALOX15,MT-ND1,MTOR,NFE2L2,PPARD","ALOX15,MT-ND1,MTOR,NFE2L2,PPARD"
"['D001145', 'D001281', 'D001321', 'D002037', 'D002311', 'D003402', 'D006929', 'D008133', 'D009135', 'D012804', 'D013576', 'D014693', 'D029593', 'D029597', 'D053840', 'D065886']",D001281,Atrial Fibrillation,1.0,0.1733825206756591,0.8266174793243409,ontology_only,"ADORA1,ADRB1,ADRB2,CACNA1C,CACNA1D","ADORA1,ADRB1,ADRB2,CACNA1C,CACNA1D"
"['D000015', 'D000073376', 'D001168', 'D002658', 'D003638', 'D004392', 'D004421', 'D004476', 'D004831', 'D005350', 'D006228', 'D006313', 'D006319', 'D007634', 'D008607', 'D013036', 'D014564', 'D014849', 'D014929', 'D017495', 'D019280', 'D052245', 'D056266']",D014820,Vitiligo,0.801,-0.0236276425421237,0.8246276425421237,ontology_only,"FGF2,MC1R","FGF2,MC1R"
"['D000544', 'D000941', 'D001281', 'D002037', 'D002311', 'D002312', 'D002313', 'D002386', 'D006332', 'D006344', 'D008133', 'D008305', 'D008661', 'D008831', 'D009135', 'D009136', 'D009202', 'D009634', 'D010235', 'D011371', 'D012804', 'D014693', 'D017696', 'D019571', 'D020388', 'D020389', 'D020774', 'D020914', 'D044542', 'D049310', 'D052496', 'D053840', 'D057180', 'D058494']",D057180,Frontotemporal Dementia,1.0,0.1760070621967315,0.8239929378032684,ontology_only,"HDAC2,TNF","HDAC2,TNF"
"['D000073376', 'D004421', 'D006429', 'D008881', 'D009165']",D013494,"Supranuclear Palsy, Progressive",0.803,-0.0205683466047048,0.8235683466047048,ontology_only,"LYN,MAPT,SNCA","LYN,MAPT,SNCA"
"['D000015', 'D000168', 'D002971', 'D003398', 'D007006', 'D008607', 'D010009', 'D017436', 'D058747']",D007006,Hypogonadism,1.0,0.1775375306606292,0.8224624693393708,ontology_only,"ESR1,GNRH1,KISS1R","ESR1,GNRH1,KISS1R"
"['D000544', 'D000941', 'D002311', 'D008661', 'D020774', 'D028243', 'D057180']",D002311,"Cardiomyopathy, Dilated",1.0,0.1775903701782226,0.8224096298217773,ontology_only,HDAC6,HDAC6
"['D020181', 'D012891']",D002385,Cataplexy,0.852,0.0297912023961544,0.8222087976038456,ontology_only,HCRTR2,HCRTR2
"['D003920', 'D003922', 'D003924', 'D006946', 'D010179', 'D015835', 'D020820', 'D044903']",D007003,Hypoglycemia,0.868,0.0458217002451419,0.8221782997548581,ontology_only,"GCG,GCGR,GLP1R,GPR119,INSR","GCG,GCGR,GLP1R,GPR119,INSR"
"['D001145', 'D001281', 'D002037', 'D002311', 'D003402', 'D006929', 'D008133', 'D009135', 'D012804', 'D014693', 'D029593', 'D029597', 'D053840']",D001145,"Arrhythmias, Cardiac",1.0,0.1778962165117263,0.8221037834882737,ontology_only,"ADORA1,CACNA1C,CHRM2,GJA1,KCNA5","ADORA1,CACNA1C,CHRM2,GJA1,KCNA5"
"['D000690', 'D002607', 'D002973', 'D003922', 'D005902', 'D006849', 'D007040', 'D009134', 'D009207', 'D010001', 'D015419', 'D019150', 'D020914', 'D049310', 'D057180']",D002607,Charcot-Marie-Tooth Disease,1.0,0.1778993904590606,0.8221006095409393,ontology_only,"GABBR1,HDAC6,MFN2,NTRK2,NTRK3","GABBR1,HDAC6,MFN2,NTRK2,NTRK3"
"['D000077273', 'D002819', 'D003409']",D006816,Huntington Disease,0.911,0.0891468748450279,0.8218531251549721,ontology_only,"ABL1,BCR,FGF2,GSK3B,HDAC1","ABL1,BCR,FGF2,GSK3B,HDAC1"
['D012893'],D009290,Narcolepsy,0.865,0.0433469265699386,0.8216530734300614,ontology_only,"HCRTR1,HCRTR2,HRH3,MCHR1,PTGDR","HCRTR1,HCRTR2,HRH3,MCHR1,PTGDR"
['D006255'],D006255,"Rhinitis, Allergic, Seasonal",1.0,0.1785309314727783,0.8214690685272217,ontology_only,"ADAMTS4,APOBEC3G,BTK,HRH1,IL13","ADAMTS4,APOBEC3G,BTK,HRH1,IL13"
"['D007938', 'D009456', 'D009634', 'D015477', 'D018210', 'D044542', 'D054429']",D009456,Neurofibromatosis 1,1.0,0.1791209876537323,0.8208790123462677,ontology_only,"FLT4,KDR,MAP2K1,MAP2K2,MTOR","FLT4,KDR,MAP2K1,MAP2K2,MTOR"
"['D008607', 'D010300', 'D013036', 'D038901', 'D038921', 'D040181']",D013036,"Spasms, Infantile",1.0,0.1797691285610199,0.8202308714389801,ontology_only,"CHRM3,CNR1,GRIN2B,GRM7,TRPV1","CHRM3,CNR1,GRIN2B,GRM7,TRPV1"
"['D000015', 'D000072661', 'D001259', 'D001478', 'D002526', 'D006849', 'D007248', 'D008607', 'D009958', 'D012162', 'D012174', 'D015835', 'D020788', 'D040181', 'D052177', 'D057130']",D018295,"Neoplasms, Basal Cell",0.979,0.1587871313095092,0.8202128686904908,ontology_only,"JUN,MTOR,P2RX7,PIK3CA,PRKCD","JUN,MTOR,P2RX7,PIK3CA,PRKCD"
"['D000544', 'D000941', 'D001281', 'D002037', 'D002311', 'D002312', 'D002313', 'D002386', 'D006332', 'D006344', 'D008133', 'D008305', 'D008661', 'D008831', 'D009135', 'D009136', 'D009202', 'D009634', 'D010235', 'D011371', 'D012804', 'D014693', 'D017696', 'D019571', 'D020388', 'D020389', 'D020774', 'D020914', 'D044542', 'D049310', 'D052496', 'D053840', 'D057180', 'D058494']",D009136,Muscular Dystrophies,1.0,0.1798774302005767,0.8201225697994233,ontology_only,"DAG1,DMD,ITGA7,ITGB1,PLEC","DAG1,DMD,ITGA7,ITGB1,PLEC"
"['D000848', 'D002971', 'D004476', 'D053359']",D004476,Ectodermal Dysplasia,1.0,0.1799122095108032,0.8200877904891968,ontology_only,EDA,EDA
"['D007946', 'D008415', 'D016116', 'D046152']",D046152,Gastrointestinal Stromal Tumors,1.0,0.179951786994934,0.820048213005066,ontology_only,"ABL1,BCR,BRAF,CD3E,CSF1R","ABL1,BCR,BRAF,CD3E,CSF1R"
['D012148'],D002385,Cataplexy,0.815,-0.0049278922379016,0.8199278922379015,ontology_only,HRH3,HRH3
"['D007333', 'D044882']",D024821,Metabolic Syndrome,0.882,0.0621370077133178,0.8198629922866822,ontology_only,"BSCL2,DGAT1,GPR84","BSCL2,DGAT1,GPR84"
"['D000130', 'D003398', 'D004392', 'D008228', 'D013796', 'D051359', 'D056735']",D004392,Dwarfism,1.0,0.1805517524480819,0.8194482475519181,ontology_only,"FGFR1,FGFR2,FGFR3","FGFR1,FGFR2,FGFR3"
"['D001145', 'D001281', 'D001321', 'D002037', 'D002311', 'D003402', 'D006929', 'D008133', 'D009135', 'D012804', 'D013576', 'D014693', 'D029593', 'D029597', 'D053840', 'D065886']",D014693,Ventricular Fibrillation,1.0,0.1809052973985672,0.8190947026014328,ontology_only,"ADRB1,ADRB2,KCNH2,SCN5A","ADRB1,ADRB2,KCNH2,SCN5A"
['D013927'],D013927,Thrombosis,1.0,0.1811638176441192,0.8188361823558807,ontology_only,"GP6,KLK1,PLAUR,PLG,TBXA2R","GP6,KLK1,PLAUR,PLG,TBXA2R"
"['D000015', 'D002526', 'D006223', 'D007006', 'D007248', 'D009136', 'D012174', 'D020788', 'D052177', 'D057130', 'D058747']",D000072661,Ciliopathies,0.914,0.0953606814146041,0.818639318585396,ontology_only,CCDC40,CCDC40
"['D000073376', 'D001259', 'D002524', 'D002607', 'D002658', 'D003294', 'D004421', 'D004827', 'D004831', 'D006429', 'D006963', 'D008607', 'D008881', 'D012640', 'D013036', 'D020754', 'D054463', 'D060825', 'D065768', 'D065886']",D014103,Torticollis,0.953,0.1344323903322219,0.8185676096677781,ontology_only,GRM5,GRM5
"['D003057', 'D005199', 'D007248', 'D014983', 'D020820']",D007248,"Infertility, Male",1.0,0.1814344376325607,0.8185655623674393,ontology_only,"ESR1,FSHR,LHCGR","ESR1,FSHR,LHCGR"
"['D002277', 'D004476', 'D005199', 'D006130', 'D009386', 'D009634', 'D010190', 'D010580', 'D016864', 'D056735']",D056735,Autoimmune Lymphoproliferative Syndrome,1.0,0.1814722716808319,0.8185277283191681,ontology_only,WT1,WT1
"['D000312', 'D054882']",D003456,Cryptorchidism,0.815,-0.0034255627542734,0.8184255627542734,ontology_only,LHCGR,LHCGR
['D006432'],D019190,Iron Overload,0.967,0.1487660109996795,0.8182339890003205,ontology_only,TMPRSS6,TMPRSS6
"['D003057', 'D005199', 'D007248', 'D014983', 'D020820']",D020820,Dyskinesias,1.0,0.1818749457597732,0.8181250542402267,ontology_only,DRD2,DRD2
"['D000015', 'D003638', 'D004392', 'D004421', 'D004476', 'D004831', 'D006044', 'D006228', 'D006319', 'D007634', 'D008661', 'D012640', 'D013036', 'D015209', 'D020754', 'D052177', 'D052245', 'D056266', 'D056784', 'D065886']",D016849,"Keratitis, Herpetic",0.91,0.0918819010257721,0.8181180989742279,ontology_only,"CXCR4,KDR","CXCR4,KDR"
"['D003057', 'D010787', 'D014983', 'D054463']",D014983,Xeroderma Pigmentosum,1.0,0.1826300472021103,0.8173699527978897,ontology_only,MC1R,MC1R
"['D000075529', 'D003638', 'D014564']",D034381,Hearing Loss,0.89,0.0728796273469924,0.8171203726530076,ontology_only,"FGFR1,FZD4,GDNF,LRP5,TP53","FGFR1,FZD4,GDNF,LRP5,TP53"
"['D021081', 'D012893']",D002385,Cataplexy,0.84,0.0232146587222814,0.8167853412777186,ontology_only,HCRTR2,HCRTR2
"['D004416', 'D004476', 'D005134', 'D008545', 'D009634', 'D010580', 'D019871', 'D054990']",D054990,Idiopathic Pulmonary Fibrosis,1.0,0.1836942136287689,0.8163057863712311,ontology_only,"ABL1,CEBPB,COL1A1,DRD2,DRD4","ABL1,CEBPB,COL1A1,DRD2,DRD4"
